ms_code,year,issue,n_votes,agree_usa_strict,agree_chn_strict
PHL,1992,uncategorized,9,0.4444444444444444,1.0
PHL,1993,colonization,1,0.0,1.0
PHL,1993,disarmament,2,0.5,1.0
PHL,1993,economic_development,0,,1.0
PHL,1993,human_rights,4,0.0,1.0
PHL,1993,israel_palestine,5,0.0,1.0
PHL,1993,nuclear_weapons,2,0.5,1.0
PHL,1993,uncategorized,7,0.2857142857142857,1.0
PHL,1994,colonization,4,0.0,1.0
PHL,1994,disarmament,4,0.75,1.0
PHL,1994,economic_development,1,0.0,1.0
PHL,1994,human_rights,4,0.25,1.0
PHL,1994,israel_palestine,5,0.0,1.0
PHL,1994,nuclear_weapons,6,0.16666666666666666,1.0
PHL,1994,uncategorized,7,0.7142857142857143,1.0
PHL,1995,colonization,4,0.0,1.0
PHL,1995,disarmament,8,0.375,1.0
PHL,1995,economic_development,1,1.0,
PHL,1995,human_rights,7,0.5714285714285714,0.8333333333333334
PHL,1995,israel_palestine,7,0.2857142857142857,1.0
PHL,1995,nuclear_weapons,4,0.5,0.75
PHL,1995,uncategorized,6,0.3333333333333333,1.0
PHL,1996,colonization,3,0.0,1.0
PHL,1996,disarmament,3,0.3333333333333333,1.0
PHL,1996,human_rights,5,0.2,1.0
PHL,1996,israel_palestine,12,0.08333333333333333,1.0
PHL,1996,nuclear_weapons,4,0.5,1.0
PHL,1996,uncategorized,10,0.4,1.0
PHL,1997,colonization,2,0.0,1.0
PHL,1997,disarmament,6,0.3333333333333333,1.0
PHL,1997,economic_development,1,0.0,1.0
PHL,1997,human_rights,6,0.16666666666666666,1.0
PHL,1997,israel_palestine,7,0.14285714285714285,1.0
PHL,1997,nuclear_weapons,4,0.5,1.0
PHL,1997,uncategorized,7,0.42857142857142855,0.8
PHL,1998,colonization,3,0.0,1.0
PHL,1998,disarmament,7,0.5714285714285714,1.0
PHL,1998,economic_development,1,0.0,1.0
PHL,1998,human_rights,8,0.25,1.0
PHL,1998,israel_palestine,7,0.14285714285714285,1.0
PHL,1998,nuclear_weapons,3,0.3333333333333333,1.0
PHL,1998,uncategorized,5,0.6,1.0
PHL,1999,colonization,1,0.0,1.0
PHL,1999,disarmament,3,0.6666666666666666,1.0
PHL,1999,economic_development,2,0.5,1.0
PHL,1999,human_rights,8,0.25,1.0
PHL,1999,israel_palestine,10,0.1,1.0
PHL,1999,nuclear_weapons,5,0.4,1.0
PHL,1999,uncategorized,5,0.4,1.0
PHL,2000,colonization,4,0.0,1.0
PHL,2000,disarmament,2,0.5,1.0
PHL,2000,economic_development,1,1.0,1.0
PHL,2000,human_rights,5,0.4,1.0
PHL,2000,israel_palestine,5,0.2,1.0
PHL,2000,nuclear_weapons,4,0.5,1.0
PHL,2000,uncategorized,6,0.3333333333333333,1.0
PHL,2001,colonization,3,0.0,1.0
PHL,2001,disarmament,1,0.0,1.0
PHL,2001,economic_development,1,0.0,1.0
PHL,2001,human_rights,7,0.0,1.0
PHL,2001,israel_palestine,7,0.0,1.0
PHL,2001,nuclear_weapons,4,0.0,1.0
PHL,2001,uncategorized,5,0.4,1.0
PHL,2002,colonization,3,0.0,1.0
PHL,2002,disarmament,3,0.3333333333333333,1.0
PHL,2002,economic_development,1,0.0,1.0
PHL,2002,human_rights,9,0.1111111111111111,1.0
PHL,2002,israel_palestine,10,0.1,1.0
PHL,2002,nuclear_weapons,6,0.0,1.0
PHL,2002,uncategorized,7,0.42857142857142855,1.0
PHL,2003,colonization,3,0.0,1.0
PHL,2003,disarmament,3,0.3333333333333333,1.0
PHL,2003,economic_development,1,0.0,1.0
PHL,2003,human_rights,8,0.125,1.0
PHL,2003,israel_palestine,12,0.0,1.0
PHL,2003,nuclear_weapons,5,0.0,1.0
PHL,2003,uncategorized,7,0.2857142857142857,1.0
PHL,2004,colonization,3,0.0,1.0
PHL,2004,disarmament,6,0.16666666666666666,1.0
PHL,2004,economic_development,3,0.0,1.0
PHL,2004,human_rights,8,0.125,1.0
PHL,2004,israel_palestine,5,0.0,1.0
PHL,2004,nuclear_weapons,7,0.0,1.0
PHL,2004,uncategorized,7,0.5714285714285714,1.0
PHL,2005,colonization,4,0.0,1.0
PHL,2005,disarmament,7,0.2857142857142857,1.0
PHL,2005,economic_development,3,0.0,1.0
PHL,2005,human_rights,7,0.0,1.0
PHL,2005,israel_palestine,6,0.0,1.0
PHL,2005,nuclear_weapons,6,0.16666666666666666,1.0
PHL,2005,uncategorized,6,0.6666666666666666,0.8571428571428571
PHL,2006,colonization,2,0.0,1.0
PHL,2006,disarmament,7,0.14285714285714285,1.0
PHL,2006,economic_development,1,0.0,1.0
PHL,2006,human_rights,9,0.0,1.0
PHL,2006,israel_palestine,6,0.0,1.0
PHL,2006,nuclear_weapons,8,0.125,1.0
PHL,2006,uncategorized,6,0.0,1.0
PHL,2007,colonization,1,0.0,1.0
PHL,2007,disarmament,3,0.0,1.0
PHL,2007,economic_development,2,0.0,1.0
PHL,2007,human_rights,3,0.0,1.0
PHL,2007,israel_palestine,4,0.0,1.0
PHL,2007,nuclear_weapons,6,0.0,1.0
PHL,2007,uncategorized,7,0.14285714285714285,0.8571428571428571
PHL,2008,colonization,0,,1.0
PHL,2008,disarmament,4,0.5,1.0
PHL,2008,economic_development,2,0.0,1.0
PHL,2008,human_rights,5,0.0,1.0
PHL,2008,israel_palestine,6,0.0,1.0
PHL,2008,nuclear_weapons,7,0.14285714285714285,1.0
PHL,2008,uncategorized,3,0.0,1.0
PHL,2009,colonization,1,0.0,1.0
PHL,2009,disarmament,2,1.0,1.0
PHL,2009,human_rights,4,0.0,1.0
PHL,2009,israel_palestine,5,0.0,1.0
PHL,2009,nuclear_weapons,3,0.0,1.0
PHL,2009,uncategorized,4,0.25,1.0
PHL,2010,colonization,2,0.0,1.0
PHL,2010,disarmament,1,1.0,1.0
PHL,2010,economic_development,1,0.0,1.0
PHL,2010,human_rights,4,0.0,1.0
PHL,2010,israel_palestine,5,0.0,1.0
PHL,2010,nuclear_weapons,2,0.0,1.0
PHL,2010,uncategorized,3,0.3333333333333333,0.75
PHL,2011,colonization,2,0.0,1.0
PHL,2011,disarmament,2,0.0,1.0
PHL,2011,economic_development,2,0.5,1.0
PHL,2011,human_rights,5,0.0,1.0
PHL,2011,israel_palestine,4,0.0,1.0
PHL,2011,nuclear_weapons,3,0.3333333333333333,1.0
PHL,2011,uncategorized,4,0.25,1.0
PHL,2012,colonization,2,0.0,1.0
PHL,2012,disarmament,3,0.6666666666666666,1.0
PHL,2012,economic_development,1,0.0,1.0
PHL,2012,human_rights,3,0.3333333333333333,1.0
PHL,2012,israel_palestine,8,0.0,1.0
PHL,2012,nuclear_weapons,6,0.5,1.0
PHL,2012,uncategorized,5,0.2,0.8
PHL,2013,colonization,2,0.0,1.0
PHL,2013,disarmament,4,0.25,1.0
PHL,2013,economic_development,1,1.0,1.0
PHL,2013,human_rights,5,0.0,1.0
PHL,2013,israel_palestine,2,0.0,1.0
PHL,2013,nuclear_weapons,5,0.2,1.0
PHL,2013,uncategorized,7,0.2857142857142857,1.0
PHL,2014,colonization,2,0.0,1.0
PHL,2014,disarmament,3,0.3333333333333333,1.0
PHL,2014,economic_development,3,0.0,1.0
PHL,2014,human_rights,5,0.0,1.0
PHL,2014,israel_palestine,6,0.0,1.0
PHL,2014,nuclear_weapons,6,0.16666666666666666,1.0
PHL,2014,uncategorized,6,0.3333333333333333,1.0
PHL,2015,colonization,1,1.0,
PHL,2015,disarmament,3,0.0,0.6666666666666666
PHL,2015,economic_development,1,0.0,1.0
PHL,2015,human_rights,4,0.25,1.0
PHL,2015,israel_palestine,4,0.0,1.0
PHL,2015,nuclear_weapons,6,0.3333333333333333,0.75
PHL,2015,uncategorized,4,0.0,1.0
PHL,2016,colonization,1,0.0,1.0
PHL,2016,disarmament,4,0.25,1.0
PHL,2016,economic_development,1,0.0,1.0
PHL,2016,human_rights,7,0.0,1.0
PHL,2016,israel_palestine,7,0.0,1.0
PHL,2016,nuclear_weapons,10,0.1,0.875
PHL,2016,uncategorized,5,0.6,1.0
PHL,2017,colonization,2,0.0,1.0
PHL,2017,disarmament,6,0.16666666666666666,0.6666666666666666
PHL,2017,economic_development,5,0.4,0.8
PHL,2017,human_rights,8,0.25,1.0
PHL,2017,israel_palestine,5,0.0,1.0
PHL,2017,nuclear_weapons,7,0.0,0.6666666666666666
PHL,2017,uncategorized,5,0.2,1.0
PHL,2018,colonization,4,0.0,1.0
PHL,2018,disarmament,3,0.6666666666666666,1.0
PHL,2018,economic_development,3,0.0,1.0
PHL,2018,human_rights,10,0.1,1.0
PHL,2018,israel_palestine,3,0.0,1.0
PHL,2018,nuclear_weapons,3,0.3333333333333333,0.5
PHL,2018,uncategorized,12,0.4166666666666667,0.9230769230769231
PHL,2019,colonization,2,0.0,1.0
PHL,2019,disarmament,6,0.3333333333333333,1.0
PHL,2019,economic_development,7,0.14285714285714285,1.0
PHL,2019,human_rights,4,0.25,1.0
PHL,2019,israel_palestine,4,0.0,1.0
PHL,2019,nuclear_weapons,9,0.0,0.875
PHL,2019,uncategorized,6,0.0,1.0
PHL,2020,colonization,4,0.0,1.0
PHL,2020,disarmament,6,0.3333333333333333,0.8333333333333334
PHL,2020,economic_development,6,0.16666666666666666,1.0
PHL,2020,human_rights,7,0.2857142857142857,1.0
PHL,2020,israel_palestine,5,0.0,1.0
PHL,2020,nuclear_weapons,7,0.2857142857142857,0.6
PHL,2020,uncategorized,12,0.16666666666666666,0.8666666666666667
PHL,2021,colonization,2,0.0,1.0
PHL,2021,disarmament,6,0.16666666666666666,0.8333333333333334
PHL,2021,economic_development,3,0.0,1.0
PHL,2021,human_rights,6,0.16666666666666666,0.875
PHL,2021,israel_palestine,7,0.14285714285714285,0.875
PHL,2021,nuclear_weapons,9,0.0,0.75
PHL,2021,uncategorized,6,0.16666666666666666,0.875
PHL,2022,colonization,4,0.0,1.0
PHL,2022,disarmament,4,0.5,0.75
PHL,2022,economic_development,1,1.0,0.0
PHL,2022,human_rights,5,0.2,0.8
PHL,2022,israel_palestine,5,0.0,1.0
PHL,2022,nuclear_weapons,7,0.2857142857142857,0.5714285714285714
PHL,2022,uncategorized,7,0.7142857142857143,1.0
PHL,2023,colonization,1,0.0,1.0
PHL,2023,disarmament,3,0.0,1.0
PHL,2023,economic_development,1,1.0,1.0
PHL,2023,human_rights,5,0.2,1.0
PHL,2023,israel_palestine,3,0.0,1.0
PHL,2023,nuclear_weapons,10,0.3,0.625
PHL,2023,uncategorized,8,0.5,1.0
PHL,2024,colonization,3,0.0,1.0
PHL,2024,disarmament,2,1.0,1.0
PHL,2024,economic_development,2,0.5,0.5
PHL,2024,human_rights,4,0.5,1.0
PHL,2024,israel_palestine,5,0.2,1.0
PHL,2024,nuclear_weapons,7,0.7142857142857143,0.6666666666666666
PHL,2024,uncategorized,7,0.5714285714285714,0.75
PHL,2025,human_rights,1,1.0,
PHL,2025,uncategorized,12,0.0,1.0
IDN,1950,uncategorized,2,1.0,1.0
IDN,1951,uncategorized,1,1.0,1.0
IDN,1952,colonization,1,0.0,1.0
IDN,1952,human_rights,1,1.0,1.0
IDN,1952,uncategorized,0,,
IDN,1953,uncategorized,0,,
IDN,1954,uncategorized,1,1.0,
IDN,1955,uncategorized,2,0.5,1.0
IDN,1956,uncategorized,5,1.0,1.0
IDN,1957,uncategorized,5,0.8,0.6666666666666666
IDN,1958,disarmament,0,,
IDN,1958,uncategorized,0,,
IDN,1959,economic_development,0,,1.0
IDN,1959,nuclear_weapons,1,1.0,
IDN,1959,uncategorized,1,1.0,
IDN,1960,uncategorized,0,,
IDN,1961,human_rights,1,1.0,
IDN,1961,israel_palestine,1,1.0,
IDN,1961,nuclear_weapons,1,0.0,0.0
IDN,1961,uncategorized,3,1.0,1.0
IDN,1962,human_rights,0,,
IDN,1963,nuclear_weapons,1,0.0,
IDN,1966,colonization,1,1.0,
IDN,1966,uncategorized,1,0.0,1.0
IDN,1967,israel_palestine,0,,1.0
IDN,1967,uncategorized,2,0.0,1.0
IDN,1968,colonization,0,,1.0
IDN,1968,nuclear_weapons,1,1.0,1.0
IDN,1969,colonization,1,1.0,1.0
IDN,1969,nuclear_weapons,1,1.0,1.0
IDN,1969,uncategorized,3,1.0,1.0
IDN,1970,colonization,1,0.0,1.0
IDN,1970,human_rights,0,,
IDN,1970,uncategorized,2,0.5,1.0
IDN,1971,colonization,1,0.0,1.0
IDN,1971,human_rights,3,0.3333333333333333,1.0
IDN,1971,israel_palestine,1,0.0,
IDN,1971,nuclear_weapons,0,,0.0
IDN,1971,uncategorized,4,0.75,1.0
IDN,1972,disarmament,0,,
IDN,1972,uncategorized,5,0.8,1.0
IDN,1973,colonization,2,0.0,1.0
IDN,1973,human_rights,1,0.0,1.0
IDN,1973,uncategorized,1,1.0,1.0
IDN,1974,human_rights,1,1.0,1.0
IDN,1974,israel_palestine,2,0.5,1.0
IDN,1974,nuclear_weapons,0,,1.0
IDN,1974,uncategorized,1,0.0,1.0
IDN,1975,disarmament,0,,
IDN,1975,human_rights,2,0.5,1.0
IDN,1975,israel_palestine,1,0.0,1.0
IDN,1975,nuclear_weapons,1,1.0,1.0
IDN,1975,uncategorized,2,0.5,1.0
IDN,1976,colonization,0,,1.0
IDN,1976,disarmament,1,0.0,
IDN,1976,nuclear_weapons,1,1.0,0.0
IDN,1976,uncategorized,3,0.3333333333333333,1.0
IDN,1977,colonization,1,0.0,1.0
IDN,1977,human_rights,2,0.5,1.0
IDN,1977,israel_palestine,1,0.0,1.0
IDN,1977,uncategorized,5,0.6,1.0
IDN,1978,economic_development,0,,1.0
IDN,1978,israel_palestine,1,0.0,1.0
IDN,1978,nuclear_weapons,1,1.0,1.0
IDN,1978,uncategorized,3,1.0,1.0
IDN,1979,colonization,1,0.0,1.0
IDN,1979,economic_development,1,0.0,1.0
IDN,1979,human_rights,2,0.5,1.0
IDN,1979,israel_palestine,3,0.0,1.0
IDN,1979,uncategorized,5,0.8,1.0
IDN,1980,human_rights,1,0.0,1.0
IDN,1980,israel_palestine,2,0.0,1.0
IDN,1980,nuclear_weapons,1,0.0,1.0
IDN,1980,uncategorized,3,0.6666666666666666,1.0
IDN,1981,disarmament,1,1.0,1.0
IDN,1981,human_rights,4,0.25,1.0
IDN,1981,israel_palestine,4,0.25,1.0
IDN,1981,nuclear_weapons,2,0.0,1.0
IDN,1981,uncategorized,6,0.3333333333333333,0.8571428571428571
IDN,1982,colonization,1,0.0,1.0
IDN,1982,economic_development,1,0.0,1.0
IDN,1982,human_rights,3,0.0,1.0
IDN,1982,israel_palestine,4,0.0,1.0
IDN,1982,nuclear_weapons,3,0.0,1.0
IDN,1982,uncategorized,7,0.0,1.0
IDN,1983,colonization,0,,1.0
IDN,1983,disarmament,2,0.0,1.0
IDN,1983,economic_development,1,0.0,1.0
IDN,1983,human_rights,5,0.4,1.0
IDN,1983,israel_palestine,4,0.25,1.0
IDN,1983,nuclear_weapons,3,0.3333333333333333,1.0
IDN,1983,uncategorized,8,0.375,1.0
IDN,1984,disarmament,1,0.0,
IDN,1984,economic_development,2,0.0,1.0
IDN,1984,human_rights,4,0.0,1.0
IDN,1984,israel_palestine,5,0.0,1.0
IDN,1984,nuclear_weapons,2,0.5,1.0
IDN,1984,uncategorized,3,0.0,1.0
IDN,1985,disarmament,3,0.3333333333333333,1.0
IDN,1985,human_rights,1,0.0,1.0
IDN,1985,israel_palestine,2,0.0,1.0
IDN,1985,nuclear_weapons,3,0.0,1.0
IDN,1985,uncategorized,6,0.0,1.0
IDN,1986,disarmament,1,0.0,1.0
IDN,1986,human_rights,1,0.0,1.0
IDN,1986,nuclear_weapons,2,0.0,
IDN,1986,uncategorized,7,0.2857142857142857,1.0
IDN,1987,disarmament,2,0.0,1.0
IDN,1987,economic_development,1,0.0,1.0
IDN,1987,human_rights,0,,1.0
IDN,1987,israel_palestine,0,,1.0
IDN,1987,nuclear_weapons,1,0.0,1.0
IDN,1987,uncategorized,4,0.25,1.0
IDN,1988,colonization,2,0.0,1.0
IDN,1988,disarmament,1,0.0,1.0
IDN,1988,economic_development,1,0.0,1.0
IDN,1988,human_rights,4,0.0,1.0
IDN,1988,israel_palestine,4,0.0,1.0
IDN,1988,nuclear_weapons,1,0.0,1.0
IDN,1988,uncategorized,3,0.0,1.0
IDN,1989,colonization,1,0.0,1.0
IDN,1989,disarmament,1,0.0,1.0
IDN,1989,human_rights,3,0.0,1.0
IDN,1989,israel_palestine,1,0.0,1.0
IDN,1989,nuclear_weapons,0,,1.0
IDN,1989,uncategorized,4,0.0,1.0
IDN,1990,disarmament,2,0.0,1.0
IDN,1990,human_rights,3,0.0,1.0
IDN,1990,israel_palestine,3,0.0,1.0
IDN,1990,uncategorized,2,0.5,0.5
IDN,1991,colonization,1,0.0,1.0
IDN,1991,human_rights,1,0.0,1.0
IDN,1991,israel_palestine,2,0.0,1.0
IDN,1991,nuclear_weapons,1,0.0,1.0
IDN,1991,uncategorized,0,,1.0
IDN,1992,colonization,1,0.0,1.0
IDN,1992,disarmament,1,0.0,
IDN,1992,human_rights,1,0.0,1.0
IDN,1992,israel_palestine,2,0.0,1.0
IDN,1992,nuclear_weapons,1,0.0,
IDN,1992,uncategorized,3,0.3333333333333333,1.0
IDN,1993,human_rights,1,0.0,1.0
IDN,1993,israel_palestine,1,0.0,1.0
IDN,1993,uncategorized,2,0.5,1.0
IDN,1994,colonization,1,0.0,1.0
IDN,1994,disarmament,0,,1.0
IDN,1994,human_rights,2,0.5,1.0
IDN,1994,israel_palestine,5,0.4,1.0
IDN,1994,nuclear_weapons,0,,1.0
IDN,1995,disarmament,0,,
IDN,1995,nuclear_weapons,0,,
IDN,1995,uncategorized,3,0.0,1.0
IDN,1996,colonization,1,0.0,1.0
IDN,1996,disarmament,2,0.5,1.0
IDN,1996,human_rights,3,0.3333333333333333,1.0
IDN,1996,israel_palestine,2,0.5,1.0
IDN,1996,nuclear_weapons,2,0.0,1.0
IDN,1996,uncategorized,0,,1.0
IDN,1997,disarmament,1,1.0,1.0
IDN,1997,human_rights,1,0.0,1.0
IDN,1997,israel_palestine,4,0.0,1.0
IDN,1998,colonization,2,0.0,1.0
IDN,1998,disarmament,1,1.0,1.0
IDN,1998,human_rights,2,0.0,1.0
IDN,1998,israel_palestine,6,0.0,1.0
IDN,1998,nuclear_weapons,2,1.0,1.0
IDN,1998,uncategorized,1,0.0,1.0
IDN,1999,colonization,1,0.0,1.0
IDN,1999,disarmament,1,0.0,1.0
IDN,1999,human_rights,2,0.0,1.0
IDN,1999,nuclear_weapons,1,0.0,1.0
IDN,1999,uncategorized,1,0.0,1.0
IDN,2000,colonization,1,0.0,1.0
IDN,2000,disarmament,0,,1.0
IDN,2000,human_rights,4,0.0,1.0
IDN,2000,israel_palestine,4,0.0,1.0
IDN,2000,uncategorized,3,0.3333333333333333,1.0
IDN,2001,colonization,1,0.0,1.0
IDN,2001,human_rights,1,0.0,1.0
IDN,2001,israel_palestine,2,0.0,1.0
IDN,2001,nuclear_weapons,1,0.0,1.0
IDN,2001,uncategorized,1,0.0,1.0
IDN,2002,disarmament,2,0.0,1.0
IDN,2002,human_rights,2,0.0,1.0
IDN,2002,israel_palestine,2,0.0,1.0
IDN,2002,nuclear_weapons,1,0.0,1.0
IDN,2002,uncategorized,1,0.0,1.0
IDN,2003,colonization,2,0.0,1.0
IDN,2003,disarmament,4,0.0,1.0
IDN,2003,israel_palestine,1,0.0,1.0
IDN,2003,nuclear_weapons,2,0.0,1.0
IDN,2003,uncategorized,1,0.0,1.0
IDN,2004,colonization,1,0.0,1.0
IDN,2004,human_rights,1,0.0,1.0
IDN,2004,israel_palestine,3,0.0,1.0
IDN,2004,nuclear_weapons,1,0.0,
IDN,2004,uncategorized,2,0.0,1.0
IDN,2005,disarmament,3,0.3333333333333333,1.0
IDN,2005,economic_development,2,0.0,1.0
IDN,2005,human_rights,2,0.0,1.0
IDN,2005,israel_palestine,1,0.0,1.0
IDN,2005,nuclear_weapons,1,0.0,1.0
IDN,2005,uncategorized,1,0.0,1.0
IDN,2006,colonization,0,,1.0
IDN,2006,disarmament,2,0.5,1.0
IDN,2006,human_rights,2,0.0,1.0
IDN,2006,israel_palestine,2,0.0,1.0
IDN,2006,nuclear_weapons,2,0.0,1.0
IDN,2006,uncategorized,0,,1.0
IDN,2007,disarmament,2,0.0,1.0
IDN,2007,economic_development,0,,
IDN,2007,human_rights,1,0.0,1.0
IDN,2007,israel_palestine,4,0.0,1.0
IDN,2007,nuclear_weapons,2,0.0,1.0
IDN,2008,colonization,1,0.0,1.0
IDN,2008,disarmament,3,0.3333333333333333,1.0
IDN,2008,human_rights,1,0.0,1.0
IDN,2008,nuclear_weapons,1,0.0,1.0
IDN,2009,colonization,1,0.0,1.0
IDN,2009,disarmament,1,0.0,1.0
IDN,2009,human_rights,1,0.0,1.0
IDN,2009,nuclear_weapons,1,0.0,1.0
IDN,2010,colonization,1,0.0,1.0
IDN,2010,disarmament,1,0.0,1.0
IDN,2010,human_rights,2,0.0,1.0
IDN,2010,israel_palestine,1,0.0,1.0
IDN,2010,nuclear_weapons,3,0.0,1.0
IDN,2010,uncategorized,3,0.0,1.0
IDN,2011,disarmament,1,1.0,1.0
IDN,2011,human_rights,1,0.0,1.0
IDN,2011,israel_palestine,2,0.0,1.0
IDN,2011,uncategorized,0,,
IDN,2012,colonization,1,0.0,1.0
IDN,2012,disarmament,1,0.0,
IDN,2012,economic_development,1,0.0,
IDN,2012,human_rights,2,0.5,0.5
IDN,2012,nuclear_weapons,3,0.0,1.0
IDN,2012,uncategorized,7,0.42857142857142855,0.8571428571428571
IDN,2013,colonization,1,0.0,1.0
IDN,2013,disarmament,1,0.0,
IDN,2013,human_rights,4,0.25,1.0
IDN,2013,israel_palestine,2,0.0,1.0
IDN,2013,nuclear_weapons,3,0.3333333333333333,1.0
IDN,2013,uncategorized,4,0.5,1.0
IDN,2014,colonization,0,,1.0
IDN,2014,disarmament,1,0.0,1.0
IDN,2014,human_rights,2,0.0,1.0
IDN,2014,israel_palestine,2,0.0,1.0
IDN,2014,nuclear_weapons,3,0.0,1.0
IDN,2014,uncategorized,3,0.3333333333333333,1.0
IDN,2015,colonization,1,0.0,1.0
IDN,2015,disarmament,1,0.0,1.0
IDN,2015,human_rights,1,0.0,1.0
IDN,2015,israel_palestine,2,0.0,1.0
IDN,2015,nuclear_weapons,2,0.5,1.0
IDN,2016,disarmament,3,0.3333333333333333,1.0
IDN,2016,economic_development,1,1.0,1.0
IDN,2016,human_rights,0,,
IDN,2016,nuclear_weapons,2,0.0,
IDN,2016,uncategorized,2,0.5,1.0
IDN,2017,colonization,1,0.0,1.0
IDN,2017,economic_development,2,0.0,1.0
IDN,2017,human_rights,2,0.0,1.0
IDN,2017,israel_palestine,4,0.0,1.0
IDN,2017,nuclear_weapons,0,,1.0
IDN,2017,uncategorized,2,0.0,1.0
IDN,2018,disarmament,2,0.0,0.5
IDN,2018,economic_development,2,0.0,1.0
IDN,2018,human_rights,1,0.0,1.0
IDN,2018,israel_palestine,1,0.0,1.0
IDN,2018,nuclear_weapons,5,0.0,0.8
IDN,2018,uncategorized,3,0.6666666666666666,1.0
IDN,2019,disarmament,4,0.5,1.0
IDN,2019,economic_development,1,1.0,0.0
IDN,2019,human_rights,2,0.0,1.0
IDN,2019,israel_palestine,4,0.0,1.0
IDN,2019,nuclear_weapons,2,1.0,1.0
IDN,2019,uncategorized,1,0.0,1.0
IDN,2020,colonization,1,0.0,1.0
IDN,2020,disarmament,1,0.0,1.0
IDN,2020,economic_development,1,0.0,1.0
IDN,2020,human_rights,3,0.0,1.0
IDN,2020,israel_palestine,3,0.0,1.0
IDN,2020,nuclear_weapons,3,0.0,0.5
IDN,2020,uncategorized,1,1.0,
IDN,2021,colonization,1,0.0,1.0
IDN,2021,disarmament,1,0.0,1.0
IDN,2021,human_rights,2,0.5,1.0
IDN,2021,nuclear_weapons,3,0.0,1.0
IDN,2021,uncategorized,5,0.6,0.8333333333333334
IDN,2022,disarmament,2,0.5,1.0
IDN,2022,human_rights,3,0.0,1.0
IDN,2022,israel_palestine,2,0.0,1.0
IDN,2022,nuclear_weapons,5,0.2,1.0
IDN,2022,uncategorized,3,0.6666666666666666,1.0
IDN,2023,colonization,4,0.0,1.0
IDN,2023,disarmament,1,0.0,1.0
IDN,2023,economic_development,2,0.0,1.0
IDN,2023,human_rights,1,0.0,1.0
IDN,2023,israel_palestine,1,0.0,1.0
IDN,2023,nuclear_weapons,1,0.0,
IDN,2023,uncategorized,4,0.75,1.0
IDN,2024,colonization,2,0.0,1.0
IDN,2024,disarmament,3,0.3333333333333333,1.0
IDN,2024,human_rights,1,0.0,1.0
IDN,2024,israel_palestine,2,0.0,1.0
IDN,2024,nuclear_weapons,2,0.0,1.0
IDN,2024,uncategorized,2,0.5,0.5
IDN,2025,uncategorized,1,0.0,1.0
IND,1946,colonization,1,1.0,1.0
IND,1946,uncategorized,1,1.0,1.0
IND,1947,uncategorized,3,0.3333333333333333,0.6666666666666666
IND,1948,uncategorized,3,1.0,1.0
IND,1949,israel_palestine,1,0.0,0.0
IND,1949,uncategorized,2,1.0,1.0
IND,1950,uncategorized,3,1.0,0.5
IND,1951,uncategorized,1,1.0,1.0
IND,1952,colonization,1,0.0,1.0
IND,1952,human_rights,1,1.0,1.0
IND,1952,uncategorized,0,,
IND,1953,uncategorized,0,,
IND,1954,uncategorized,1,1.0,
IND,1955,uncategorized,1,0.0,1.0
IND,1956,uncategorized,5,1.0,1.0
IND,1957,uncategorized,5,1.0,0.8333333333333334
IND,1958,disarmament,0,,
IND,1958,uncategorized,0,,
IND,1959,economic_development,0,,1.0
IND,1959,nuclear_weapons,1,1.0,
IND,1959,uncategorized,1,1.0,
IND,1960,uncategorized,0,,
IND,1961,human_rights,1,1.0,
IND,1961,israel_palestine,1,1.0,
IND,1961,nuclear_weapons,1,0.0,0.0
IND,1961,uncategorized,3,1.0,1.0
IND,1962,human_rights,1,1.0,1.0
IND,1963,nuclear_weapons,1,0.0,
IND,1965,colonization,1,0.0,
IND,1965,nuclear_weapons,2,1.0,1.0
IND,1965,uncategorized,1,0.0,1.0
IND,1966,colonization,1,1.0,
IND,1966,uncategorized,1,0.0,1.0
IND,1967,israel_palestine,0,,1.0
IND,1967,uncategorized,2,0.0,1.0
IND,1968,colonization,0,,1.0
IND,1968,nuclear_weapons,0,,
IND,1969,colonization,1,1.0,1.0
IND,1969,nuclear_weapons,1,1.0,1.0
IND,1969,uncategorized,3,1.0,1.0
IND,1970,colonization,1,0.0,1.0
IND,1970,human_rights,0,,
IND,1970,uncategorized,2,0.5,1.0
IND,1971,colonization,1,0.0,1.0
IND,1971,human_rights,3,0.3333333333333333,1.0
IND,1971,israel_palestine,1,0.0,
IND,1971,nuclear_weapons,0,,0.0
IND,1971,uncategorized,4,0.5,0.8
IND,1972,disarmament,0,,
IND,1972,uncategorized,5,0.8,1.0
IND,1973,colonization,2,0.0,1.0
IND,1973,human_rights,1,0.0,1.0
IND,1973,uncategorized,2,1.0,1.0
IND,1974,human_rights,1,1.0,1.0
IND,1974,israel_palestine,2,0.5,1.0
IND,1974,nuclear_weapons,0,,0.0
IND,1974,uncategorized,1,0.0,1.0
IND,1975,colonization,0,,1.0
IND,1975,disarmament,0,,
IND,1975,human_rights,2,0.5,1.0
IND,1975,israel_palestine,1,0.0,1.0
IND,1975,nuclear_weapons,1,1.0,1.0
IND,1975,uncategorized,2,0.5,1.0
IND,1976,colonization,0,,1.0
IND,1976,disarmament,1,0.0,
IND,1976,nuclear_weapons,0,,
IND,1976,uncategorized,4,0.25,1.0
IND,1977,colonization,2,0.0,1.0
IND,1977,human_rights,3,0.3333333333333333,1.0
IND,1977,israel_palestine,2,0.0,1.0
